bl_id,vf_age,vf_vote_gen_12,vf_vote_gen_16,vf_vote_gen_18,vf_vote_gen_20,vf_female,vf_white,voted_2022,treat
642,56,0,0,1,1,1,1,0,"Control"
643,49,1,1,1,1,0,1,1,"BothMailers"
646,50,1,1,0,1,0,1,1,"BothMailers"
647,37,1,1,0,0,1,1,0,"Control"
648,63,0,0,0,1,1,1,0,"HowToOnly"
649,24,0,0,0,1,1,1,0,"HowToOnly"
651,29,1,1,0,0,1,1,1,"HowToOnly"
654,50,0,1,1,1,1,1,1,"BothMailers"
656,43,0,0,1,0,0,1,0,"HowToOnly"
657,68,1,1,1,1,0,1,0,"BothMailers"
658,19,0,0,0,0,0,1,0,"BothMailers"
659,62,0,1,1,1,0,1,1,"HowToOnly"
661,59,0,1,0,0,1,1,0,"Control"
662,70,0,0,0,1,1,1,1,"BothMailers"
663,24,0,0,0,1,1,1,0,"HowToOnly"
664,36,0,0,0,0,1,1,0,"Control"
665,57,1,1,1,1,1,1,0,"HowToOnly"
667,77,0,1,1,0,1,1,1,"HowToOnly"
668,56,0,1,0,0,1,1,0,"HowToOnly"
669,66,0,0,0,1,0,1,1,"HowToOnly"
670,54,0,0,0,1,0,1,0,"Control"
671,54,0,1,1,1,1,1,0,"Control"
672,33,1,0,0,1,0,1,0,"HowToOnly"
673,26,0,0,0,1,0,1,0,"Control"
674,36,1,1,0,1,0,1,0,"BothMailers"
675,72,1,0,1,1,1,1,0,"Control"
676,26,0,0,0,1,1,1,0,"BothMailers"
678,18,0,0,0,1,0,1,0,"HowToOnly"
679,20,0,0,0,1,1,1,1,"BothMailers"
680,50,0,0,0,1,1,1,0,"HowToOnly"
681,55,0,0,0,1,1,1,0,"Control"
682,29,1,1,1,1,1,1,1,"BothMailers"
683,50,0,0,0,1,0,1,1,"HowToOnly"
684,25,0,0,0,1,1,1,0,"HowToOnly"
685,27,1,1,0,1,0,1,0,"HowToOnly"
686,37,1,1,1,0,0,1,1,"BothMailers"
687,70,1,1,1,1,0,1,0,"BothMailers"
688,67,0,0,0,1,1,1,0,"BothMailers"
689,73,1,1,1,0,1,1,0,"BothMailers"
691,33,1,1,1,1,0,1,1,"BothMailers"
692,44,0,1,1,1,1,1,0,"Control"
693,29,0,1,0,1,1,1,0,"BothMailers"
694,41,1,0,1,1,1,1,0,"BothMailers"
695,50,0,0,0,0,0,1,0,"HowToOnly"
696,44,0,0,0,0,1,1,0,"Control"
697,39,1,1,1,1,1,1,0,"HowToOnly"
698,72,1,1,1,1,0,1,1,"HowToOnly"
699,52,0,0,0,0,1,1,0,"HowToOnly"
700,67,1,1,0,1,0,1,1,"BothMailers"
701,35,1,1,1,1,0,1,0,"HowToOnly"
702,74,0,1,1,1,1,1,0,"BothMailers"
703,49,0,0,0,0,0,1,0,"BothMailers"
705,53,1,1,1,1,1,1,1,"HowToOnly"
706,61,0,1,0,1,0,1,0,"BothMailers"
707,48,1,1,0,1,0,1,0,"BothMailers"
710,35,0,1,0,1,1,1,0,"Control"
711,73,1,1,1,1,1,1,1,"HowToOnly"
712,26,0,1,0,1,0,1,0,"HowToOnly"
713,48,1,1,0,1,0,1,0,"HowToOnly"
714,69,0,0,1,1,0,1,1,"BothMailers"
715,74,1,1,1,0,0,1,0,"HowToOnly"
716,54,0,0,1,1,0,1,0,"BothMailers"
717,44,0,1,1,1,0,1,1,"HowToOnly"
718,46,1,1,0,1,0,1,0,"BothMailers"
719,37,0,1,1,1,1,1,0,"HowToOnly"
721,46,1,1,0,1,0,1,0,"BothMailers"
722,75,0,1,1,0,1,1,0,"Control"
725,67,0,1,0,1,0,1,1,"BothMailers"
726,35,0,1,0,1,0,1,0,"Control"
727,35,1,1,1,1,1,1,1,"HowToOnly"
728,64,0,1,1,1,1,1,1,"BothMailers"
730,34,0,1,0,0,1,1,0,"HowToOnly"
731,30,1,1,1,1,1,1,1,"BothMailers"
732,56,0,1,1,1,0,1,0,"HowToOnly"
733,50,0,0,0,1,0,1,1,"BothMailers"
735,33,1,1,0,1,1,1,0,"BothMailers"
736,59,1,1,1,1,0,1,0,"Control"
737,34,1,1,1,1,0,1,1,"HowToOnly"
738,46,0,1,0,0,1,1,0,"BothMailers"
739,31,0,1,1,0,1,1,0,"HowToOnly"
740,53,0,1,1,1,0,1,1,"HowToOnly"
742,63,1,1,1,1,1,1,1,"HowToOnly"
743,31,1,0,0,1,0,1,0,"Control"
744,51,1,1,1,1,1,1,1,"BothMailers"
745,48,0,0,0,1,1,1,1,"HowToOnly"
746,66,1,1,1,1,1,1,1,"Control"
747,47,1,1,1,1,0,1,1,"BothMailers"
748,38,1,1,1,1,0,1,0,"BothMailers"
749,76,1,1,1,0,1,1,0,"BothMailers"
750,35,1,1,0,1,1,1,0,"BothMailers"
752,30,0,1,0,1,0,1,1,"HowToOnly"
754,50,0,0,0,0,1,1,1,"BothMailers"
756,41,1,1,1,1,1,1,1,"Control"
757,50,0,0,0,0,1,1,0,"BothMailers"
758,50,0,0,0,0,1,1,1,"Control"
760,26,0,0,0,1,0,1,0,"BothMailers"
762,36,0,1,0,1,1,1,0,"BothMailers"
763,66,1,0,1,1,0,1,1,"Control"
764,49,1,1,0,1,1,1,0,"HowToOnly"
765,76,1,1,1,1,0,1,1,"Control"
767,18,0,0,0,1,1,1,1,"Control"
768,65,1,1,0,1,1,1,1,"BothMailers"
769,25,0,1,0,1,1,1,1,"HowToOnly"
770,50,1,0,0,1,1,1,0,"BothMailers"
771,40,0,1,1,0,1,1,0,"BothMailers"
772,71,1,1,1,1,1,1,1,"HowToOnly"
774,45,0,0,0,0,0,1,0,"Control"
775,45,1,0,1,1,0,1,0,"Control"
776,65,1,1,1,1,1,1,1,"HowToOnly"
777,32,1,1,1,1,1,1,1,"BothMailers"
780,36,0,1,0,1,1,1,0,"BothMailers"
781,41,0,1,1,1,1,1,1,"BothMailers"
782,56,1,1,1,1,0,1,0,"HowToOnly"
783,42,0,1,0,1,1,1,1,"HowToOnly"
784,24,0,1,0,1,1,1,0,"HowToOnly"
785,65,1,1,1,1,1,1,0,"Control"
786,50,0,1,0,1,0,1,0,"BothMailers"
787,44,1,1,1,1,0,1,1,"Control"
788,43,1,1,0,1,1,1,0,"HowToOnly"
790,28,0,1,1,1,1,1,0,"BothMailers"
792,35,0,1,1,0,1,1,1,"HowToOnly"
793,56,1,1,0,1,0,1,0,"HowToOnly"
795,52,1,0,0,0,1,1,0,"BothMailers"
796,71,1,1,1,1,0,1,0,"BothMailers"
797,45,0,1,0,0,1,1,0,"HowToOnly"
798,78,0,1,0,1,0,1,0,"HowToOnly"
799,53,0,0,0,1,0,1,0,"BothMailers"
800,39,1,1,1,1,1,1,1,"HowToOnly"
802,78,0,0,1,1,1,1,1,"HowToOnly"
803,36,1,1,0,1,1,1,0,"HowToOnly"
804,38,1,1,1,1,1,1,1,"BothMailers"
805,44,0,0,1,1,1,1,0,"BothMailers"
806,36,1,1,0,1,1,1,0,"HowToOnly"
808,50,0,1,1,0,1,1,0,"HowToOnly"
809,38,1,1,1,1,0,1,1,"BothMailers"
811,34,0,0,0,1,0,1,1,"BothMailers"
812,59,0,1,0,0,0,1,0,"BothMailers"
813,26,0,1,1,1,1,1,1,"BothMailers"
815,27,1,1,0,1,0,1,0,"HowToOnly"
816,55,0,0,0,1,0,1,0,"HowToOnly"
817,35,1,0,0,1,0,1,1,"HowToOnly"
818,36,0,1,0,1,1,1,0,"HowToOnly"
819,23,0,0,0,1,0,1,0,"HowToOnly"
820,61,1,1,1,1,1,1,1,"BothMailers"
821,35,0,0,1,1,1,1,1,"BothMailers"
822,52,0,1,0,1,1,1,0,"BothMailers"
824,27,1,1,1,1,1,1,1,"HowToOnly"
825,58,0,0,1,1,1,1,0,"Control"
826,45,0,1,0,1,0,1,1,"HowToOnly"
827,48,0,0,0,0,1,1,0,"HowToOnly"
828,39,1,1,0,0,0,1,0,"BothMailers"
830,37,0,0,0,1,1,1,1,"HowToOnly"
832,39,1,1,0,1,1,1,1,"BothMailers"
833,67,0,1,1,1,1,1,1,"HowToOnly"
834,66,1,1,1,1,1,1,1,"BothMailers"
835,48,1,1,0,1,0,1,0,"BothMailers"
836,33,1,1,1,1,1,1,1,"Control"
838,50,0,0,1,1,1,1,1,"Control"
840,35,0,0,1,1,0,1,1,"BothMailers"
841,53,1,1,0,1,1,1,0,"BothMailers"
842,36,0,0,0,1,1,0,0,"HowToOnly"
843,39,0,0,0,1,0,1,1,"Control"
845,28,0,0,0,1,1,1,0,"Control"
848,63,0,1,0,1,1,1,1,"Control"
849,40,0,0,0,1,1,1,0,"BothMailers"
850,50,1,1,1,1,0,1,1,"BothMailers"
851,41,1,1,1,1,0,1,1,"BothMailers"
852,59,1,0,0,1,1,1,1,"Control"
853,36,1,0,0,1,0,1,0,"HowToOnly"
857,77,1,1,1,1,1,0,1,"HowToOnly"
858,51,1,0,0,1,1,1,1,"HowToOnly"
859,62,1,1,1,1,1,1,1,"Control"
861,75,0,1,1,1,1,1,0,"BothMailers"
862,37,0,0,0,0,0,1,0,"Control"
863,43,0,1,0,1,0,0,0,"HowToOnly"
865,34,0,0,0,1,0,1,0,"BothMailers"
867,46,0,1,0,1,0,1,0,"Control"
870,59,0,0,0,1,1,1,0,"HowToOnly"
871,52,1,1,1,1,0,1,1,"HowToOnly"
872,55,0,1,1,0,0,1,1,"HowToOnly"
874,22,0,0,0,1,1,1,0,"BothMailers"
877,64,0,1,1,1,0,1,1,"BothMailers"
878,27,0,0,1,1,1,1,0,"Control"
879,51,1,1,0,1,0,1,0,"BothMailers"
880,59,1,1,0,1,0,1,1,"HowToOnly"
881,80,1,1,1,1,1,0,1,"HowToOnly"
882,69,1,1,1,1,0,1,1,"HowToOnly"
883,50,0,0,0,1,1,1,0,"HowToOnly"
884,79,1,1,1,0,1,1,1,"HowToOnly"
885,24,0,1,0,1,0,1,1,"BothMailers"
890,51,1,1,1,1,0,1,1,"HowToOnly"
891,34,1,1,0,1,1,1,1,"BothMailers"
892,62,1,1,0,1,0,1,1,"BothMailers"
894,33,0,0,0,0,0,1,0,"Control"
895,50,0,0,0,0,0,1,0,"Control"
896,50,0,0,0,0,0,1,0,"BothMailers"
897,52,0,1,0,1,1,0,0,"HowToOnly"
898,75,0,1,1,0,0,1,0,"BothMailers"
899,44,0,1,0,0,0,1,0,"HowToOnly"
900,66,0,0,0,1,1,1,1,"HowToOnly"
901,76,1,1,1,1,1,1,1,"Control"
902,63,1,1,1,0,0,1,1,"HowToOnly"
904,21,0,0,1,1,1,1,0,"HowToOnly"
905,39,0,1,0,0,1,1,0,"Control"
906,28,1,1,0,1,1,1,1,"HowToOnly"
907,58,1,1,0,1,1,1,1,"HowToOnly"
908,36,1,1,1,1,1,1,1,"BothMailers"
909,41,1,0,0,1,1,1,1,"HowToOnly"
910,46,1,1,0,0,0,1,1,"HowToOnly"
911,71,1,1,0,0,1,1,0,"HowToOnly"
912,83,1,1,0,1,0,1,1,"Control"
913,77,1,1,1,1,1,1,0,"Control"
914,74,0,0,0,1,1,1,0,"BothMailers"
915,26,0,1,0,1,0,1,0,"BothMailers"
916,30,0,1,1,1,1,1,1,"BothMailers"
921,51,1,1,1,1,1,1,1,"HowToOnly"
924,54,1,1,0,1,1,1,0,"BothMailers"
925,33,0,0,0,1,1,1,1,"HowToOnly"
927,50,1,1,0,0,0,1,1,"HowToOnly"
928,50,0,1,0,1,1,1,1,"HowToOnly"
929,39,0,1,0,0,1,1,0,"HowToOnly"
930,64,1,1,1,1,1,1,1,"HowToOnly"
931,42,1,1,1,1,0,1,1,"BothMailers"
932,71,0,1,1,1,0,1,0,"BothMailers"
933,35,1,1,0,1,1,1,1,"HowToOnly"
934,73,0,1,0,1,0,1,1,"BothMailers"
935,64,0,1,0,1,0,1,1,"BothMailers"
936,39,0,1,1,1,0,1,0,"HowToOnly"
937,73,1,1,1,1,1,1,1,"Control"
938,24,0,1,1,1,1,1,0,"HowToOnly"
940,63,1,1,1,1,1,1,1,"BothMailers"
942,57,1,1,1,1,1,1,1,"BothMailers"
943,73,0,0,0,1,0,1,0,"BothMailers"
944,76,1,0,0,0,0,1,0,"BothMailers"
945,41,1,1,1,1,0,1,1,"BothMailers"
947,33,1,0,1,1,1,1,0,"HowToOnly"
948,58,1,1,0,1,1,1,1,"HowToOnly"
949,54,1,0,0,1,0,1,0,"BothMailers"
950,51,0,0,0,1,1,1,0,"Control"
952,63,0,0,0,1,1,1,0,"HowToOnly"
953,67,1,1,1,1,0,1,1,"BothMailers"
954,28,1,1,0,1,1,1,0,"BothMailers"
955,32,1,1,1,1,0,1,1,"HowToOnly"
956,77,1,1,0,1,1,1,0,"BothMailers"
957,35,0,1,1,1,1,1,0,"Control"
958,64,1,1,0,1,1,1,1,"BothMailers"
959,81,1,1,1,0,0,1,1,"BothMailers"
961,56,1,1,1,1,0,1,1,"Control"
962,59,1,1,1,1,1,1,1,"BothMailers"
965,72,1,1,1,1,1,0,1,"BothMailers"
966,35,1,1,1,1,1,1,1,"HowToOnly"
967,84,1,1,1,1,1,1,0,"BothMailers"
968,74,1,1,1,1,0,1,1,"HowToOnly"
969,52,0,1,1,1,1,1,1,"BothMailers"
970,81,0,0,0,0,1,1,0,"BothMailers"
971,20,0,0,0,0,1,1,0,"HowToOnly"
972,54,0,0,0,1,0,1,1,"Control"
973,73,1,1,1,1,0,1,0,"BothMailers"
975,65,0,1,0,1,1,1,0,"BothMailers"
976,27,1,1,1,0,0,1,0,"BothMailers"
979,31,0,1,0,0,1,1,0,"BothMailers"
980,26,0,1,1,1,1,1,0,"Control"
982,72,1,1,1,1,1,1,1,"Control"
983,42,0,0,0,1,1,1,0,"HowToOnly"
984,48,1,1,1,1,0,1,1,"BothMailers"
987,79,0,0,0,0,0,1,0,"BothMailers"
988,43,1,1,1,1,1,1,1,"HowToOnly"
989,36,0,0,0,1,0,1,0,"BothMailers"
990,46,1,1,1,1,1,1,1,"Control"
992,50,0,0,0,0,1,1,0,"HowToOnly"
993,53,0,0,0,1,0,1,0,"BothMailers"
994,50,1,1,1,1,1,1,1,"Control"
995,75,1,1,1,1,1,1,1,"Control"
996,65,0,0,0,1,1,1,0,"BothMailers"
997,72,1,0,0,1,1,1,1,"BothMailers"
998,45,1,1,1,1,1,1,1,"BothMailers"
999,20,0,0,0,1,1,0,1,"HowToOnly"
1000,51,1,1,1,1,1,1,1,"BothMailers"
1001,61,0,0,0,1,0,1,0,"Control"
1003,75,1,1,1,1,1,1,1,"BothMailers"
1005,74,0,0,0,0,1,1,0,"Control"
1006,64,1,1,0,1,1,1,0,"Control"
1009,49,0,1,1,1,0,1,1,"BothMailers"
1010,29,1,1,0,1,0,1,1,"BothMailers"
1011,83,1,1,0,1,0,1,0,"BothMailers"
1012,28,0,1,0,0,0,1,1,"HowToOnly"
1013,45,1,1,0,1,0,1,0,"Control"
1015,57,1,1,1,1,0,1,0,"BothMailers"
1018,58,0,1,1,1,1,1,1,"BothMailers"
1019,50,0,1,1,1,1,1,0,"BothMailers"
1020,31,0,0,0,1,1,1,1,"BothMailers"
1021,47,0,0,0,1,1,0,0,"Control"
1022,36,1,0,0,1,0,1,0,"HowToOnly"
1023,71,0,0,0,1,1,1,1,"HowToOnly"
1025,32,0,1,0,0,1,1,0,"BothMailers"
1026,77,1,1,1,1,1,1,1,"BothMailers"
1027,27,0,1,1,1,0,1,1,"HowToOnly"
1028,74,1,1,1,0,1,1,1,"Control"
1029,82,1,1,0,0,1,1,1,"HowToOnly"
1031,50,0,0,0,1,1,1,1,"BothMailers"
1032,32,0,0,0,1,0,1,0,"BothMailers"
1033,50,0,0,0,0,1,1,0,"BothMailers"
1034,50,0,0,0,0,1,1,0,"HowToOnly"
1035,50,0,0,0,0,1,1,0,"Control"
1038,50,0,0,0,0,1,1,0,"HowToOnly"
1039,49,0,1,0,0,0,1,0,"Control"
1040,74,0,1,1,0,1,1,0,"HowToOnly"
1041,38,1,1,0,1,0,1,0,"HowToOnly"
1042,71,1,1,0,1,0,1,1,"Control"
1043,47,1,1,1,1,0,1,0,"BothMailers"
1044,58,0,0,0,1,0,0,0,"Control"
1045,43,1,1,1,1,0,1,0,"BothMailers"
1046,43,1,1,1,1,1,0,1,"HowToOnly"
1047,32,0,0,0,1,0,1,0,"Control"
1050,47,1,1,1,0,1,1,0,"Control"
1051,38,0,1,1,0,0,1,0,"BothMailers"
1053,34,1,1,0,1,1,1,0,"BothMailers"
1054,66,1,1,1,1,1,1,1,"BothMailers"
1055,50,0,0,0,0,1,1,1,"BothMailers"
1056,31,1,1,0,0,1,1,0,"HowToOnly"
1058,50,0,0,0,0,1,1,1,"HowToOnly"
1059,50,0,0,0,0,1,1,1,"Control"
1060,50,0,0,0,0,1,1,0,"Control"
1062,33,0,0,0,1,1,1,0,"HowToOnly"
1063,49,1,1,1,1,1,1,1,"HowToOnly"
1065,50,0,0,0,0,1,1,0,"HowToOnly"
1066,50,0,0,0,0,1,1,1,"BothMailers"
1067,52,1,1,1,1,1,1,0,"BothMailers"
1068,83,1,1,1,1,1,1,1,"HowToOnly"
1069,57,0,0,0,0,1,0,0,"BothMailers"
1071,20,0,0,0,1,1,1,1,"Control"
1072,31,0,0,1,1,1,1,1,"Control"
1074,39,1,1,0,1,1,1,0,"HowToOnly"
1075,73,0,1,0,1,0,1,0,"HowToOnly"
1076,21,0,0,0,1,0,1,0,"Control"
1077,50,1,1,0,1,0,1,0,"HowToOnly"
1078,50,1,1,1,1,0,1,0,"BothMailers"
1079,76,0,1,1,0,0,1,1,"Control"
1080,27,0,0,0,0,1,1,0,"HowToOnly"
1083,38,0,0,0,1,1,1,1,"BothMailers"
1084,50,0,0,0,0,1,1,0,"Control"
1086,50,0,0,0,0,1,1,1,"BothMailers"
1089,50,0,0,0,0,1,1,0,"Control"
1091,50,0,0,0,0,1,1,0,"Control"
1092,41,1,1,0,1,1,1,0,"BothMailers"
1093,50,0,0,0,0,1,1,0,"Control"
1094,50,0,0,0,0,1,1,1,"BothMailers"
1095,50,0,0,0,0,1,1,0,"BothMailers"
1096,50,0,0,0,0,1,1,0,"HowToOnly"
1097,33,0,1,0,1,1,1,0,"Control"
1098,37,0,1,0,1,1,1,0,"HowToOnly"
1099,36,1,1,1,1,1,1,0,"Control"
1100,46,0,0,0,1,0,0,1,"BothMailers"
1101,27,1,1,1,1,0,1,1,"BothMailers"
1102,31,1,1,0,0,1,1,1,"HowToOnly"
1104,76,0,1,0,1,1,1,1,"Control"
1105,52,0,0,0,0,0,1,0,"BothMailers"
1106,23,0,0,0,1,0,1,0,"HowToOnly"
1107,39,0,0,0,1,0,1,0,"HowToOnly"
1108,34,0,1,1,0,1,1,0,"HowToOnly"
1109,39,0,0,1,1,1,1,0,"Control"
1110,74,0,0,0,0,1,1,0,"Control"
1111,43,0,1,0,1,1,1,0,"BothMailers"
1112,72,1,1,1,1,1,1,1,"BothMailers"
1113,72,0,0,0,1,1,1,0,"HowToOnly"
1114,57,0,1,0,1,1,1,0,"HowToOnly"
1115,56,0,1,0,1,1,1,0,"HowToOnly"
1116,59,0,0,0,0,1,1,1,"Control"
1119,50,0,0,0,0,1,1,0,"HowToOnly"
1120,50,0,1,0,1,0,1,0,"HowToOnly"
1121,40,1,0,1,1,1,1,1,"HowToOnly"
1122,41,0,0,1,0,1,1,0,"Control"
1123,31,0,1,0,1,1,1,0,"HowToOnly"
1124,39,0,1,0,0,1,1,0,"Control"
1125,50,0,0,0,1,0,1,0,"BothMailers"
1126,50,0,0,0,0,1,1,0,"HowToOnly"
1129,50,0,0,0,0,1,1,0,"Control"
1130,86,0,0,0,1,1,1,0,"BothMailers"
1131,45,0,0,0,1,1,1,0,"BothMailers"
1133,38,0,1,0,1,1,1,0,"Control"
1134,71,1,1,1,1,1,1,0,"BothMailers"
1135,53,0,1,0,1,1,1,0,"BothMailers"
1137,43,1,1,0,1,0,1,0,"HowToOnly"
1138,45,0,0,0,0,1,1,0,"BothMailers"
1140,73,1,0,0,0,1,1,0,"HowToOnly"
1141,41,0,0,0,1,1,1,1,"BothMailers"
1143,48,0,0,0,1,0,1,0,"HowToOnly"
1145,58,0,0,0,1,1,1,1,"HowToOnly"
1146,62,0,0,0,1,0,1,0,"HowToOnly"
1148,64,0,1,1,1,0,1,0,"BothMailers"
1150,87,0,0,0,1,0,1,0,"BothMailers"
1151,50,0,0,0,1,0,0,0,"BothMailers"
1152,32,0,0,1,1,0,1,1,"HowToOnly"
1153,43,1,0,0,0,0,1,0,"Control"
1155,20,0,0,0,0,0,1,0,"HowToOnly"
1156,61,0,1,0,0,1,1,0,"HowToOnly"
1157,70,0,1,0,0,0,1,1,"HowToOnly"
1158,43,0,0,1,1,1,1,1,"HowToOnly"
1159,68,0,1,0,1,1,1,0,"BothMailers"
1160,23,0,1,1,1,0,1,0,"HowToOnly"
1161,75,0,0,1,1,1,1,1,"BothMailers"
1162,22,0,0,0,1,0,1,0,"BothMailers"
1163,33,0,0,0,1,0,1,1,"BothMailers"
1164,73,1,1,1,1,1,1,1,"HowToOnly"
1165,26,0,0,0,1,0,1,0,"HowToOnly"
1166,79,0,1,0,0,1,1,0,"HowToOnly"
1169,25,0,0,0,1,0,1,1,"BothMailers"
1171,77,0,0,0,0,1,1,1,"BothMailers"
1173,59,0,0,0,0,0,1,0,"HowToOnly"
1174,76,1,1,0,1,0,1,0,"HowToOnly"
1175,35,0,1,1,0,0,1,1,"BothMailers"
1176,22,0,0,1,0,0,1,1,"Control"
1177,61,0,1,0,1,1,1,1,"BothMailers"
1179,38,0,0,0,0,1,1,1,"HowToOnly"
1180,53,1,1,1,0,0,1,1,"BothMailers"
1181,74,0,1,1,0,0,1,0,"BothMailers"
1182,69,1,1,1,1,1,1,1,"Control"
1184,53,0,1,0,1,1,1,1,"HowToOnly"
1185,48,1,1,1,0,1,1,0,"BothMailers"
1186,50,0,0,0,0,1,1,1,"Control"
1187,59,0,0,0,1,0,1,0,"Control"
1188,71,0,0,0,1,0,1,0,"HowToOnly"
1189,65,0,1,0,1,1,1,1,"BothMailers"
1190,79,0,1,1,0,0,1,1,"Control"
1191,65,1,1,1,1,0,1,1,"HowToOnly"
1193,28,0,1,1,1,0,1,0,"BothMailers"
1194,37,0,1,0,0,1,1,0,"HowToOnly"
1195,34,0,1,1,1,0,1,0,"Control"
1196,71,0,0,0,1,1,1,0,"HowToOnly"
1197,36,1,1,1,1,0,1,1,"BothMailers"
1198,56,0,1,1,1,1,1,1,"HowToOnly"
1199,31,0,0,1,0,1,1,1,"BothMailers"
1201,49,0,0,1,0,0,1,0,"BothMailers"
1202,50,0,0,0,1,0,1,1,"HowToOnly"
1203,30,0,1,0,0,0,1,0,"BothMailers"
1204,87,1,1,1,1,0,1,1,"HowToOnly"
1206,32,0,1,1,1,1,1,1,"BothMailers"
1207,75,0,1,0,1,0,1,0,"BothMailers"
1208,45,1,0,0,1,0,1,0,"HowToOnly"
1209,22,0,0,0,1,1,1,0,"BothMailers"
1210,67,0,1,1,1,0,1,1,"HowToOnly"
1211,69,0,1,1,1,1,1,1,"BothMailers"
1212,29,0,0,0,1,1,1,0,"BothMailers"
1213,40,0,1,0,0,0,1,0,"HowToOnly"
1214,58,0,1,1,0,0,1,1,"HowToOnly"
1215,41,0,0,0,0,0,0,0,"HowToOnly"
1216,40,0,1,0,0,1,0,0,"HowToOnly"
1217,53,0,0,0,0,1,1,1,"HowToOnly"
1218,48,0,0,0,1,0,1,0,"BothMailers"
1219,28,0,0,0,1,1,1,0,"HowToOnly"
1220,56,1,0,0,1,1,1,0,"Control"
1221,75,0,1,1,1,0,1,1,"BothMailers"
1222,36,0,0,0,0,0,1,0,"Control"
1223,29,1,1,1,1,0,1,0,"Control"
1224,42,0,0,0,0,0,1,0,"HowToOnly"
1225,35,0,0,0,0,0,1,0,"BothMailers"
1226,47,0,1,0,1,1,1,0,"BothMailers"
1227,50,1,0,0,0,1,1,0,"BothMailers"
1228,69,0,0,0,1,0,1,1,"HowToOnly"
1229,74,1,1,1,1,0,1,1,"HowToOnly"
1230,32,0,0,0,0,1,1,0,"HowToOnly"
1231,46,0,1,1,1,0,0,1,"HowToOnly"
1232,41,1,1,0,1,1,1,0,"BothMailers"
1234,56,1,1,1,1,0,0,0,"Control"
1235,72,0,0,0,1,1,1,1,"HowToOnly"
1237,26,0,1,0,0,1,1,0,"BothMailers"
1238,35,0,0,0,1,1,1,1,"HowToOnly"
1241,61,1,1,1,1,0,1,1,"BothMailers"
1243,69,0,1,0,1,1,1,1,"Control"
1244,36,0,1,1,1,0,1,1,"BothMailers"
1245,53,1,1,1,1,1,1,1,"BothMailers"
1246,27,0,1,0,1,1,1,0,"Control"
1247,39,0,1,0,0,1,1,0,"HowToOnly"
1248,68,0,0,0,0,1,1,0,"Control"
1249,65,1,1,1,1,1,1,1,"HowToOnly"
1250,63,1,1,1,1,0,1,0,"BothMailers"
1251,34,1,1,1,1,0,1,0,"HowToOnly"
1252,69,0,1,1,1,0,1,0,"Control"
1253,20,0,0,0,1,1,1,1,"BothMailers"
1255,74,0,1,0,1,0,1,0,"BothMailers"
1256,35,1,1,0,0,0,1,0,"Control"
1257,74,1,1,1,1,0,1,1,"HowToOnly"
1260,80,1,1,0,1,0,1,1,"BothMailers"
1261,50,0,0,0,1,0,1,0,"BothMailers"
1262,51,1,1,1,1,1,1,1,"Control"
1263,44,1,1,0,1,0,0,1,"HowToOnly"
1264,29,1,1,1,1,0,1,0,"Control"
1265,39,0,1,0,1,1,1,0,"Control"
1266,79,0,1,1,1,0,1,0,"Control"
1267,48,0,1,1,1,1,1,0,"BothMailers"
1268,78,0,0,0,1,1,1,0,"Control"
1269,72,1,1,0,0,1,0,0,"BothMailers"
1270,68,0,1,0,1,1,1,1,"BothMailers"
1273,62,0,0,1,1,1,1,1,"HowToOnly"
1276,41,1,1,1,1,1,1,0,"BothMailers"
1277,60,0,0,0,0,1,1,0,"Control"
1278,78,1,1,1,1,1,1,0,"Control"
1279,69,0,0,0,1,1,1,0,"HowToOnly"
1280,57,0,1,1,1,1,0,0,"BothMailers"
1281,31,1,0,0,0,1,0,0,"BothMailers"
1282,56,0,1,0,1,0,1,1,"HowToOnly"
1283,72,0,1,0,1,1,1,0,"HowToOnly"
1284,27,0,0,1,0,0,1,0,"BothMailers"
1285,39,0,1,1,1,0,1,1,"Control"
1286,63,0,1,0,1,0,1,1,"HowToOnly"
1287,39,0,0,0,1,0,1,0,"HowToOnly"
1288,30,0,0,0,0,1,1,0,"BothMailers"
1289,66,0,0,0,0,1,1,0,"BothMailers"
1290,43,0,0,0,0,1,1,0,"Control"
1291,45,1,1,0,1,0,1,0,"BothMailers"
1292,82,1,1,0,0,1,1,0,"Control"
1293,20,0,0,0,0,1,1,0,"HowToOnly"
1294,56,1,1,0,1,1,1,1,"BothMailers"
1295,77,1,1,1,1,1,1,0,"BothMailers"
1296,53,0,1,1,1,1,1,0,"HowToOnly"
1298,51,1,1,0,1,0,1,0,"HowToOnly"
1300,72,0,1,1,1,1,1,1,"Control"
1301,35,1,1,0,1,1,1,0,"BothMailers"
1302,25,0,0,0,1,1,1,0,"HowToOnly"
1303,63,1,1,0,1,1,1,0,"Control"
1304,70,0,1,0,1,1,1,0,"Control"
1306,32,0,0,0,0,1,1,0,"BothMailers"
1307,35,1,0,1,1,0,1,1,"BothMailers"
1309,49,1,1,1,1,0,1,0,"BothMailers"
1311,67,0,1,0,1,1,1,1,"HowToOnly"
1313,76,1,1,1,1,1,1,1,"HowToOnly"
1315,41,0,1,1,1,1,1,0,"Control"
1317,19,0,0,0,1,1,1,0,"BothMailers"
1318,64,1,0,0,0,1,1,0,"Control"
1320,64,0,1,1,1,1,1,1,"HowToOnly"
1321,73,0,0,0,1,1,1,0,"BothMailers"
